"","area_m","green_zone_part","indust_part","preschool_quota","school_education_centers_raion","school_education_centers_top_20_raion","healthcare_centers_raion","university_top_20_raion","sport_objects_raion","culture_objects_top_25","culture_objects_top_25_raion","shopping_centers_raion","oil_chemistry_raion","radiation_raion","big_market_raion","ekder_male","X16_29_female","build_count_block","build_count_frame","build_count_monolith","build_count_mix"
"219",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"220",9629358.472,0.343753988,0.23861713,1522,5,0,3,0,18,"no",0,6,"no","yes","no",4692,12348,26,7,7,1
"221",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"222",5725729.259,0.141280723,0.175054867,3916,4,0,1,0,6,"no",0,0,"no","yes","no",7691,7935,95,0,3,0
"223",7792845.494,0.528252203,0,2794,4,0,0,0,7,"no",0,4,"no","no","no",708,98068,37,29,127,1
"224",8464344.053,0.075206255,0.521867054,2901,4,0,0,0,2,"no",0,0,"no","yes","no",5391,15303,33,1,0,0
"225",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"226",9249237.174,0.374067926,0,4116,5,0,3,0,1,"no",0,5,"no","no","no",12538,5743,50,1,9,0
"227",8087656.379,0.048011029,0.007658515,3318,10,0,3,1,24,"yes",1,19,"no","yes","no",9567,12162,70,1,19,3
"228",11391678.48,0.055643565,0.243204519,2395,5,0,0,0,0,"no",0,0,"no","no","no",948,28468,3,0,2,0
"229",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"230",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"231",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"232",6879019.638,0.061476659,0.282797669,2546,5,0,0,0,5,"no",0,6,"no","no","no",8428,11960,47,0,5,0
"233",15094874.77,0.300284261,0.033493708,7610,11,0,3,0,11,"no",0,8,"no","yes","no",19275,138754,112,5,8,1
"234",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"235",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"236",8087656.379,0.048011029,0.007658515,3318,10,0,3,1,24,"yes",1,19,"no","yes","no",9567,12162,70,1,19,3
"237",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"238",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"239",24813850.39,0.683844404,0.037177818,4172,7,0,1,0,7,"no",0,7,"no","yes","no",14748,23393,16,0,0,0
"240",5333221.259,0.074076708,0.16909109,1579,8,0,2,0,5,"no",0,5,"no","no","no",5728,6065,52,0,9,0
"241",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"242",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"243",14795571.25,0.308056827,0.050900058,4519,6,0,2,0,8,"no",0,3,"no","yes","no",9206,194701,52,0,3,0
"244",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"245",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"246",12164477.11,0.297166335,0,3092,7,0,2,0,14,"no",0,6,"no","no","no",6368,6771,3,0,27,0
"247",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"248",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"249",8993640.418,0.066940871,0.306977489,1768,4,0,5,1,12,"no",0,7,"no","yes","no",6371,13386,68,1,0,0
"250",7126815.285,0.125881935,0.458174486,1208,4,0,1,0,6,"no",0,5,"no","no","no",4434,10265,55,0,6,0
"251",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"252",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"253",4441296.195,0.137975734,0.178916796,2057,2,0,1,0,4,"no",0,5,"no","no","no",3460,3715,58,0,0,0
"254",4695913.354,0.260459642,0,866,5,0,1,1,9,"no",0,2,"no","no","no",3676,11396,34,0,47,0
"255",17526506.21,0.133372781,0.309479124,1830,3,0,0,0,7,"no",0,6,"no","no","no",7300,14543,81,4,24,0
"256",7984443.568,0.372734826,0.000995363,4547,8,1,1,0,7,"no",0,5,"no","yes","no",8404,2874,155,0,6,0
"257",4787424.272,0.03845587,0.122090347,3272,6,0,4,0,7,"no",0,0,"no","no","no",6980,9174,101,0,11,0
"258",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"259",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"260",8097031.584,0.109135307,0.407276235,1033,2,0,0,0,1,"no",0,0,"yes","no","yes",1929,22444,39,0,0,0
"261",5234028.171,0.044073572,0.200146802,1037,3,0,2,0,9,"no",0,0,"no","yes","no",5092,142797,72,0,0,0
"262",7984443.568,0.372734826,0.000995363,4547,8,1,1,0,7,"no",0,5,"no","yes","no",8404,2874,155,0,6,0
"263",4662813.069,0.109947031,0.050272014,2058,6,1,0,1,4,"no",0,3,"no","no","no",6156,119309,31,0,12,0
"264",8287309.439,0.071119749,0.265088676,3390,5,0,3,0,6,"no",0,2,"no","yes","no",8516,19376,129,0,4,0
"265",7792845.494,0.528252203,0,2794,4,0,0,0,7,"no",0,4,"no","no","no",708,98068,37,29,127,1
"266",4934147.224,0.11640032,0.122190486,1578,3,0,1,0,6,"no",0,3,"no","no","no",7214,5366,49,0,5,0
"267",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"268",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"269",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"270",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"271",4996777.402,0.011047989,0.246623602,659,6,0,3,0,8,"no",0,6,"no","no","no",3536,6643,25,0,9,2
"272",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"273",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"274",7128794.338,0.075790042,0.100455735,4792,7,1,1,0,7,"no",0,6,"no","no","yes",8321,16660,28,0,3,0
"275",3998216.265,0.258712472,0.014423114,1094,1,0,0,0,2,"no",0,3,"no","no","no",3963,16598,102,0,1,0
"276",16751119.46,0.338150977,0.041124634,4606,9,0,1,0,6,"no",0,10,"no","no","no",12102,16805,14,25,9,0
"277",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
"278",7632939.805,0.051843748,0.43788524,1503,3,0,0,0,3,"no",0,5,"no","yes","no",4371,8340,55,0,12,0
"279",7792845.494,0.528252203,0,2794,4,0,0,0,7,"no",0,4,"no","no","no",708,98068,37,29,127,1
"280",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"281",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"282",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"283",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"284",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"285",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"286",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"287",8568431.188,0.063647724,0.236108458,2354,4,0,3,0,14,"no",0,10,"no","no","no",3943,7626,38,3,34,0
"288",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"289",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"290",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"291",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"292",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"293",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"294",8568431.188,0.063647724,0.236108458,2354,4,0,3,0,14,"no",0,10,"no","no","no",3943,7626,38,3,34,0
"295",4395332.782,0.063755213,0.038692987,2215,4,0,2,0,7,"no",0,5,"no","yes","no",7105,9353,108,0,4,0
"296",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"297",9589336.912,0.372602044,0.049637257,3119,8,0,1,0,6,"yes",1,3,"no","no","no",9266,7593,83,0,4,0
"298",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"299",4662813.069,0.109947031,0.050272014,2058,6,1,0,1,4,"no",0,3,"no","no","no",6156,119309,31,0,12,0
"300",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"301",7984443.568,0.372734826,0.000995363,4547,8,1,1,0,7,"no",0,5,"no","yes","no",8404,2874,155,0,6,0
"302",7984443.568,0.372734826,0.000995363,4547,8,1,1,0,7,"no",0,5,"no","yes","no",8404,2874,155,0,6,0
"303",3292112.223,0.063747248,0.092290642,2757,5,0,1,0,3,"no",0,2,"no","no","no",5955,5045,97,0,13,0
"304",4787424.272,0.03845587,0.122090347,3272,6,0,4,0,7,"no",0,0,"no","no","no",6980,9174,101,0,11,0
"305",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"306",5293464.965,0.023464016,0.195781053,2279,8,1,3,0,2,"no",0,2,"no","no","no",5130,11561,71,0,4,0
"307",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"308",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"309",12505755.08,0.403651442,0.049863387,1120,5,0,3,0,8,"yes",4,1,"no","no","no",5214,7054,78,1,1,0
"310",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"311",5725729.259,0.141280723,0.175054867,3916,4,0,1,0,6,"no",0,0,"no","yes","no",7691,7935,95,0,3,0
"312",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"313",6879019.638,0.061476659,0.282797669,2546,5,0,0,0,5,"no",0,6,"no","no","no",8428,11960,47,0,5,0
"314",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"315",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"316",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"317",3496889.653,0.067926965,0.174739084,1744,6,0,0,0,5,"no",0,3,"no","no","no",4608,6200,17,14,5,0
"318",17526506.21,0.133372781,0.309479124,1830,3,0,0,0,7,"no",0,6,"no","no","no",7300,14543,81,4,24,0
"319",7963518.819,0.126499246,0.161975568,2854,5,0,3,0,11,"no",0,7,"no","yes","no",8001,16371,44,0,9,0
"320",8568431.188,0.063647724,0.236108458,2354,4,0,3,0,14,"no",0,10,"no","no","no",3943,7626,38,3,34,0
"321",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"322",7128794.338,0.075790042,0.100455735,4792,7,1,1,0,7,"no",0,6,"no","no","yes",8321,16660,28,0,3,0
"323",18445806.5,0.030696593,0.428825818,2936,5,0,0,0,4,"no",0,2,"no","yes","no",6654,4404,53,0,5,1
"324",4934147.224,0.11640032,0.122190486,1578,3,0,1,0,6,"no",0,3,"no","no","no",7214,5366,49,0,5,0
"325",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"326",6206098.885,0.12812331,0.089039719,2881,5,0,0,0,10,"no",0,11,"no","no","no",6881,14184,24,0,3,0
"327",24813850.39,0.683844404,0.037177818,4172,7,0,1,0,7,"no",0,7,"no","yes","no",14748,23393,16,0,0,0
"328",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"329",7307410.574,0.065444314,7.81528e-05,1874,4,1,3,2,29,"yes",10,23,"no","yes","no",6644,11989,19,4,25,1
"330",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"331",17526506.21,0.133372781,0.309479124,1830,3,0,0,0,7,"no",0,6,"no","no","no",7300,14543,81,4,24,0
"332",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"333",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"334",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"335",5586342.585,0.086219843,0.040242764,1820,3,1,3,0,9,"no",0,1,"no","no","no",7717,5609,73,0,7,0
"336",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"337",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"338",5704502.19,0.043127101,0.151346216,926,6,0,4,0,7,"no",0,1,"no","yes","no",8422,147748,81,0,9,0
"339",4389199.094,0.033225884,0.13012277,1860,3,0,0,0,1,"no",0,0,"no","no","no",2335,3269,22,7,3,0
"340",7462269.563,0.387099854,0.007720282,3648,6,0,0,0,4,"no",0,4,"no","no","no",11931,8842,14,0,2,0
"341",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"342",5027634.003,0.045674312,0.460556389,1784,1,0,1,0,4,"no",0,5,"no","no","no",5607,15476,59,0,3,0
"343",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"344",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"345",6377883.078,0.017855768,0.333891544,4266,6,0,0,0,7,"no",0,0,"no","no","no",8782,8640,78,0,4,0
"346",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"347",4708040.47,0.271701516,0.31019913,2080,4,0,0,0,0,"no",0,0,"no","no","no",2911,10896,23,0,16,0
"348",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"349",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"350",5646405.14,0.258663383,0.101872465,2703,5,0,3,0,4,"no",0,3,"no","yes","no",5511,7679,9,47,13,2
"351",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"352",3496889.653,0.067926965,0.174739084,1744,6,0,0,0,5,"no",0,3,"no","no","no",4608,6200,17,14,5,0
"353",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
"354",4934147.224,0.11640032,0.122190486,1578,3,0,1,0,6,"no",0,3,"no","no","no",7214,5366,49,0,5,0
"355",6982964.492,0.348985814,0,3422,7,1,2,0,6,"no",0,5,"no","yes","no",9321,8765,72,4,5,0
"356",11275073.5,0.331075802,0.000991363,3587,9,2,1,1,14,"no",0,9,"no","yes","no",9871,13371,13,0,18,0
"357",12495435.25,0.027650988,0.341071945,2235,9,0,3,0,12,"no",0,11,"no","no","no",6708,12527,47,0,3,0
"358",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"359",12583535.69,0.194702869,0.069753361,6839,10,0,1,0,17,"no",0,11,"no","no","no",9083,1842,9,12,50,2
"360",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"361",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"362",14286990.83,0.389353565,0.194489265,5041,7,0,3,0,5,"no",0,5,"no","yes","no",12424,1429,88,0,8,0
"363",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"364",8097031.584,0.109135307,0.407276235,1033,2,0,0,0,1,"no",0,0,"yes","no","yes",1929,22444,39,0,0,0
"365",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"366",4787424.272,0.03845587,0.122090347,3272,6,0,4,0,7,"no",0,0,"no","no","no",6980,9174,101,0,11,0
"367",6407578.1,0.189727117,6.99893e-05,5001,5,0,1,0,7,"no",0,16,"no","no","no",10580,8083,25,0,2,0
"368",12164477.11,0.297166335,0,3092,7,0,2,0,14,"no",0,6,"no","no","no",6368,6771,3,0,27,0
"369",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"370",4190070.548,0.051566848,0.034331497,3064,7,0,0,0,5,"no",0,4,"no","no","no",7003,15726,191,0,0,0
"371",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"372",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"373",7905261.321,0.014925117,0.319809354,643,4,0,5,1,14,"no",0,8,"no","yes","no",6551,8609,94,0,7,0
"374",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"375",13089795.79,0.183968555,0.150817539,922,4,0,4,0,10,"no",0,5,"no","yes","no",4107,22101,17,0,58,0
"376",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"377",27456466.68,0.852922841,0.086885265,725,3,0,0,0,1,"no",0,0,"no","no","no",2629,13919,39,0,0,0
"378",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"379",9249237.174,0.374067926,0,4116,5,0,3,0,1,"no",0,5,"no","no","no",12538,5743,50,1,9,0
"380",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"381",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"382",5646405.14,0.258663383,0.101872465,2703,5,0,3,0,4,"no",0,3,"no","yes","no",5511,7679,9,47,13,2
"383",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"384",8889466.752,0.579644597,0,3617,6,0,2,0,6,"no",0,8,"no","no","no",4233,10359,4,0,1,0
"385",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"386",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"387",5264733.751,0.184282943,0.050755569,3082,4,0,0,0,10,"no",0,1,"no","no","no",6668,11620,58,0,14,0
"388",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"389",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"390",16751119.46,0.338150977,0.041124634,4606,9,0,1,0,6,"no",0,10,"no","no","no",12102,16805,14,25,9,0
"391",52351766.54,0.070662054,0.035145267,4050,8,0,0,0,5,"no",0,3,"no","yes","no",11024,7388,68,14,21,1
"392",17526506.21,0.133372781,0.309479124,1830,3,0,0,0,7,"no",0,6,"no","no","no",7300,14543,81,4,24,0
"393",11754772.16,0.188712765,0.090799103,10175,14,0,5,0,16,"no",0,15,"no","no","no",12303,18008,3,0,17,0
"394",5725729.259,0.141280723,0.175054867,3916,4,0,1,0,6,"no",0,0,"no","yes","no",7691,7935,95,0,3,0
"395",5234028.171,0.044073572,0.200146802,1037,3,0,2,0,9,"no",0,0,"no","yes","no",5092,142797,72,0,0,0
"396",3879802.193,0.157331846,0.232205084,2200,4,1,0,0,4,"no",0,3,"no","no","no",5743,3864,41,0,7,0
"397",3879802.193,0.157331846,0.232205084,2200,4,1,0,0,4,"no",0,3,"no","no","no",5743,3864,41,0,7,0
"398",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"399",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"400",10518366.87,0.334905313,0.012338886,3494,7,0,2,0,7,"no",0,4,"no","no","no",10307,10571,45,0,2,0
"401",12164477.11,0.297166335,0,3092,7,0,2,0,14,"no",0,6,"no","no","no",6368,6771,3,0,27,0
"402",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"403",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"404",4708040.47,0.271701516,0.31019913,2080,4,0,0,0,0,"no",0,0,"no","no","no",2911,10896,23,0,16,0
"405",4808269.831,0.112559644,0.118537385,1463,7,0,1,0,5,"no",0,0,"no","yes","no",7609,10356,59,0,4,0
"406",7128794.338,0.075790042,0.100455735,4792,7,1,1,0,7,"no",0,6,"no","no","yes",8321,16660,28,0,3,0
"407",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"408",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"409",4579593.033,0.040431201,0.21843974,1988,2,0,4,0,4,"no",0,7,"no","no","yes",5200,10771,18,0,7,0
"410",10071560.22,0.048790576,0,165,8,1,5,1,23,"yes",2,5,"no","yes","no",8775,7362,19,0,48,1
"411",8464344.053,0.075206255,0.521867054,2901,4,0,0,0,2,"no",0,0,"no","yes","no",5391,15303,33,1,0,0
"412",4934147.224,0.11640032,0.122190486,1578,3,0,1,0,6,"no",0,3,"no","no","no",7214,5366,49,0,5,0
"413",5361326.947,0.197068419,0.036122292,1926,4,0,1,0,11,"no",0,1,"no","yes","no",6799,6828,52,0,2,0
"414",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"415",9946335.108,0.065408826,0.225824954,2232,7,0,3,0,13,"no",0,2,"yes","yes","no",9653,4350,111,0,3,0
"416",14883622.34,0.024444186,0.158249043,3848,5,0,1,0,4,"no",0,0,"no","yes","no",2488,12465,12,36,14,9
"417",4708040.47,0.271701516,0.31019913,2080,4,0,0,0,0,"no",0,0,"no","no","no",2911,10896,23,0,16,0
"418",10046857.44,0.071056234,0.246031548,3150,5,0,3,1,7,"no",0,3,"no","yes","no",4819,14342,4,0,3,0
"419",5391434.257,0.079151397,0,3092,5,0,0,2,4,"no",0,2,"no","yes","no",8485,7719,223,0,8,0
"420",4996777.402,0.011047989,0.246623602,659,6,0,3,0,8,"no",0,6,"no","no","no",3536,6643,25,0,9,2
"421",7128794.338,0.075790042,0.100455735,4792,7,1,1,0,7,"no",0,6,"no","no","yes",8321,16660,28,0,3,0
"422",8338438.453,0.037753826,0.127811589,2974,6,0,1,1,13,"no",0,3,"no","no","no",6455,9471,34,0,1,0
"423",3292112.223,0.063747248,0.092290642,2757,5,0,1,0,3,"no",0,2,"no","no","no",5955,5045,97,0,13,0
"424",9282438.657,0.153279465,0.127375905,3844,7,0,3,0,3,"no",0,9,"no","no","no",9229,12299,41,0,1,0
"425",26155137.04,0.137846204,0.041116354,11926,13,1,1,0,13,"no",0,4,"no","no","no",7410,10230,173,19,116,5
"426",18036436.51,0.232080423,0.111627393,3397,5,0,2,0,18,"no",0,3,"no","yes","no",11944,14526,208,61,49,0
"427",10842309.74,0.06217241,0.161531741,5278,6,0,2,0,4,"no",0,4,"no","no","no",4222,24306,8,11,9,4
"428",11638050.15,0.068202173,0.042031587,3240,9,0,2,1,29,"yes",3,5,"no","yes","no",10594,5350,99,1,33,1
"429",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"430",10207215.1,0.512707469,0.000169676,2697,8,1,1,0,5,"no",0,1,"no","yes","no",9775,16643,72,0,7,0
"431",5646405.14,0.258663383,0.101872465,2703,5,0,3,0,4,"no",0,3,"no","yes","no",5511,7679,9,47,13,2
"432",17881913.61,0.260652636,0.133215333,5153,13,0,3,0,13,"no",0,4,"no","yes","yes",9536,9590,58,0,4,0
"433",8659075.461,0.416866452,0.069660344,3107,9,0,1,0,8,"no",0,2,"no","yes","no",11500,160956,104,0,7,0
"434",8591335.051,0.058543047,0.025609157,4249,7,0,3,0,6,"no",0,1,"no","no","no",4780,13334,13,83,18,8
"435",5686537.395,0.073520961,0.000699119,0,2,0,0,0,10,"yes",1,3,"no","yes","no",3966,9390,36,0,3,0
"436",15045565.2,0.637398943,0.006076152,1313,6,0,6,0,16,"no",0,6,"no","yes","no",7961,12863,85,3,13,0
"437",10053051.74,0.096270197,0.300322518,5088,4,0,1,0,10,"no",0,9,"no","yes","no",12703,6229,35,0,5,0
"438",5264733.751,0.184282943,0.050755569,3082,4,0,0,0,10,"no",0,1,"no","no","no",6668,11620,58,0,14,0
"439",5467178.309,0.055779365,0.1363303,1944,5,0,3,0,6,"no",0,6,"no","yes","no",7633,11471,130,0,18,0
"440",7811375.434,0.127002383,0.135649789,2627,5,0,3,0,11,"no",0,11,"no","yes","no",11958,11748,44,0,3,0
